date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:04:07	69444/69444	U-----	200	untouched ('')	application/font-woff	etag:%22e1eb5f30c67918216c8f8a905a591696-ssl-df%22	https://moremedia.tv/_nuxt/fonts/WhyteInktrap-LightItalic.d302029.woff	moremedia.tv/_nuxt/fonts/WhyteInktrap-LightItalic.d302029.woff	(from https://moremedia.tv/)
04:04:10	65188/65188	U-----	200	untouched ('')	application/font-woff	etag:%226e73bd6ff1910a1159b9ea52e4f21518-ssl-df%22	https://moremedia.tv/_nuxt/fonts/WhyteInktrap-Regular.c58851d.woff	moremedia.tv/_nuxt/fonts/WhyteInktrap-Regular.c58851d.woff	(from https://moremedia.tv/)
04:04:27	53436/53436	U-----	200	untouched ('')	font/woff2	etag:%227d4ff7b35459080b9b5c78d1a6c0a4ed-ssl%22	https://moremedia.tv/_nuxt/fonts/WhyteInktrap-RegularItalic.e674181.woff2	moremedia.tv/_nuxt/fonts/WhyteInktrap-RegularItalic.e674181.woff2	(from https://moremedia.tv/)
04:04:30	56160/56160	U-----	200	untouched ('')	font/woff2	etag:%22041068225572596e91b84a5bb89a963b-ssl%22	https://moremedia.tv/_nuxt/fonts/WhyteInktrap-Medium.c6a82fe.woff2	moremedia.tv/_nuxt/fonts/WhyteInktrap-Medium.c6a82fe.woff2	(from https://moremedia.tv/)
04:04:33	69028/69028	U-----	200	untouched ('')	application/font-woff	etag:%224f16527022b4c3c35aa6aa0147b2f141-ssl-df%22	https://moremedia.tv/_nuxt/fonts/WhyteInktrap-RegularItalic.a1e388c.woff	moremedia.tv/_nuxt/fonts/WhyteInktrap-RegularItalic.a1e388c.woff	(from https://moremedia.tv/)
04:04:36	71088/71088	U-----	200	untouched ('')	application/font-woff	etag:%2262c0e95ca72ea95b580e4dc343df20bb-ssl-df%22	https://moremedia.tv/_nuxt/fonts/WhyteInktrap-Medium.6286118.woff	moremedia.tv/_nuxt/fonts/WhyteInktrap-Medium.6286118.woff	(from https://moremedia.tv/)
04:04:51	59428/59428	U-----	200	untouched ('')	font/woff2	etag:%2264c24d8d9444e437b2d079c7564f43f6-ssl%22	https://moremedia.tv/_nuxt/fonts/WhyteInktrap-MediumItalic.59b1eee.woff2	moremedia.tv/_nuxt/fonts/WhyteInktrap-MediumItalic.59b1eee.woff2	(from https://moremedia.tv/)
04:04:56	74960/74960	U-----	200	untouched ('')	application/font-woff	etag:%22ea3391d46b805b090433489e3e1e635c-ssl-df%22	https://moremedia.tv/_nuxt/fonts/WhyteInktrap-MediumItalic.2bc6965.woff	moremedia.tv/_nuxt/fonts/WhyteInktrap-MediumItalic.2bc6965.woff	(from https://moremedia.tv/)
04:04:58	1090/1090	U-----	200	untouched ('')	application/javascript	etag:%22e4930faef442daff8235d57d150dbb7c-ssl-df%22	https://moremedia.tv/_nuxt/static/1638563753/state.js	moremedia.tv/_nuxt/static/1638563753/state.js	(from https://moremedia.tv/)
04:05:02	28133/28133	U-----	200	untouched ('')	application/javascript	etag:%229d240c34bb9d0d1ee19d1b0be49cbe1c-ssl-df%22	https://moremedia.tv/_nuxt/static/1638563753/payload.js	moremedia.tv/_nuxt/static/1638563753/payload.js	(from https://moremedia.tv/)
04:05:17	3668/3668	U-----	200	untouched ('')	application/javascript	etag:%22a472c3d85e4f4052e340f73c06e76d68-ssl-df%22	https://moremedia.tv/_nuxt/static/1638563753/manifest.js	moremedia.tv/_nuxt/static/1638563753/manifest.js	(from https://moremedia.tv/)
04:05:22	42417/42417	U-----	200	untouched ('OK')	text/html	etag:%223c073ce2b325f0fe6bea5b125d5b637a-ssl-df%22	https://moremedia.tv/creators/	moremedia.tv/creators/index.html	(from https://moremedia.tv/)
04:05:25	35203/35203	U-----	200	untouched ('OK')	text/html	etag:%22986d467dfc053a6887a0a08fb6115497-ssl-df%22	https://moremedia.tv/originals/	moremedia.tv/originals/index.html	(from https://moremedia.tv/)
04:05:28	58253/58253	U-----	200	untouched ('OK')	text/html	etag:%220f4e4e266ca23f40a6423f9fd3e7c6e7-ssl-df%22	https://moremedia.tv/about/	moremedia.tv/about/index.html	(from https://moremedia.tv/)
04:05:28	42654/42654	U-----	200	untouched ('OK')	text/html	etag:%22683dbd28e00fee3b75803b36dac2dc07-ssl-df%22	https://moremedia.tv/news/	moremedia.tv/news/index.html	(from https://moremedia.tv/)
04:05:28	37108/37108	U-----	200	untouched ('OK')	text/html	etag:%22d29a6d6c67c6b71b708660d3d7f9027e-ssl-df%22	https://moremedia.tv/contact/	moremedia.tv/contact/index.html	(from https://moremedia.tv/)
04:05:28	45977/45977	U-----	200	untouched ('OK')	text/html	etag:%2200c9e5a23bbf58fdd220430f32a0e69f-ssl-df%22	https://moremedia.tv/creators/david-quinn/mindbeacon-transit/	moremedia.tv/creators/david-quinn/mindbeacon-transit/index.html	(from https://moremedia.tv/)
04:05:29	2869/2869	---M-Z	404	error ('Not%20Found')	text/html	etag:1628624243-ssl-df	https://moremedia.tv/about/google.com	moremedia.tv/about/google.20.delayed	(from https://moremedia.tv/about/)
04:05:54	43782/43782	U-----	200	untouched ('OK')	text/html	etag:%228034c2ef8d1fb9b04366edc33c785d10-ssl-df%22	https://moremedia.tv/creators/ben-berman/old-spice-crab-beard-wash/	moremedia.tv/creators/ben-berman/old-spice-crab-beard-wash/index.html	(from https://moremedia.tv/)
04:05:54	46045/46045	U-----	200	untouched ('OK')	text/html	etag:%22a95be174389fc71225224a0d94505171-ssl-df%22	https://moremedia.tv/featured/mastercard-spark-2/	moremedia.tv/featured/mastercard-spark-2/index.html	(from https://moremedia.tv/)
04:05:54	46161/46161	U-----	200	untouched ('OK')	text/html	etag:%2294f5c834d8146db11125622ab69342b8-ssl-df%22	https://moremedia.tv/featured/hold-me-down-short-film/	moremedia.tv/featured/hold-me-down-short-film/index.html	(from https://moremedia.tv/)
04:05:54	45654/45654	U-----	200	untouched ('OK')	text/html	etag:%2258f22a87ab2c8722ff0e4a0d03122c1c-ssl-df%22	https://moremedia.tv/featured/paralympics-its-whats-there/	moremedia.tv/featured/paralympics-its-whats-there/index.html	(from https://moremedia.tv/)
04:06:20	45729/45729	U-----	200	untouched ('OK')	text/html	etag:%22d125023b403b82bf6db13de819f71ce4-ssl-df%22	https://moremedia.tv/featured/nfl-we-ready-3-0/	moremedia.tv/featured/nfl-we-ready-3-0/index.html	(from https://moremedia.tv/)
04:06:20	45410/45410	U-----	200	untouched ('OK')	text/html	etag:%2282c48ef80274efd79360b91ba601ed9d-ssl-df%22	https://moremedia.tv/featured/mountain-dew-alaska/	moremedia.tv/featured/mountain-dew-alaska/index.html	(from https://moremedia.tv/)
04:06:20	45919/45919	U-----	200	untouched ('OK')	text/html	etag:%22d772c252b69426e6992ccbb6682121bf-ssl-df%22	https://moremedia.tv/featured/old-spice-you-need-some-spice-music-video/	moremedia.tv/featured/old-spice-you-need-some-spice-music-video/index.html	(from https://moremedia.tv/)
